ano	uf	cod	mun	bran1	bran2	nulo1	nulo2	vali1	vali2
2014	MA	2105351	Itaipava do Grajaú	55	30	374	125	6510	6335
2014	MA	2105401	Itapecuru Mirim	713	294	2085	871	27832	27586
2014	MA	2105427	Itinga do Maranhão	217	90	772	191	11222	11140
2014	MA	2105450	Jatobá	79	25	320	90	4068	4114
2014	MA	2105476	Jenipapo dos Vieiras	117	43	519	203	7244	7244
2014	MA	2105500	João Lisboa	361	188	1009	385	13518	13826
2014	MA	2105609	Joselândia	201	50	480	189	7894	8283
2014	MA	2105658	Junco do Maranhão	32	24	180	73	3386	3246
2014	MA	2105708	Lago da Pedra	392	200	1516	543	21824	21827
2014	MA	2105807	Lago do Junco	154	43	433	128	5265	5521
2014	MA	2105906	Lago Verde	80	59	505	200	7665	7813
2014	MA	2105922	Lagoa do Mato	117	46	652	201	4835	5139
2014	MA	2105948	Lago dos Rodrigues	79	30	357	123	5316	5434
2014	MA	2105963	Lagoa Grande do Maranhão	93	38	400	124	5623	5822
2014	MA	2105989	Lajeado Novo	39	15	248	76	4201	4004
2014	MA	2106003	Lima Campos	223	75	613	210	6113	6406
2014	MA	2106102	Loreto	92	48	468	144	5389	5518
2014	MA	2106201	Luís Domingues	75	27	219	73	3722	3386
2014	MA	2106300	Magalhães de Almeida	181	82	624	207	7665	7749
2014	MA	2106326	Maracaçumé	136	69	667	227	8423	8309
2014	MA	2106359	Marajá do Sena	61	17	398	128	4217	4179
2014	MA	2106375	Maranhãozinho	52	26	240	98	5290	5030
2014	MA	2106409	Mata Roma	209	71	636	252	9376	9122
2014	MA	2106508	Matinha	349	147	718	329	12686	12143
2014	MA	2106607	Matões	244	116	1494	466	14502	15043
2014	MA	2106631	Matões do Norte	64	34	393	166	4254	4226
2014	MA	2106672	Milagres do Maranhão	62	16	275	107	3517	3355
2014	MA	2106706	Mirador	165	57	879	358	9272	9309
2014	MA	2106755	Miranda do Norte	162	113	680	257	9423	9133
2014	MA	2106805	Mirinzal	206	66	412	151	6883	6712
2014	MA	2106904	Monção	195	88	1097	365	12820	12952
2014	MA	2107001	Montes Altos	93	47	345	124	5246	5200
2014	MA	2107100	Morros	144	75	770	298	9171	8622
2014	MA	2107209	Nina Rodrigues	63	40	574	181	5733	5426
2014	MA	2107258	Nova Colinas	78	21	194	56	3018	2996
2014	MA	2107308	Nova Iorque	34	11	203	75	2438	2369
2014	MA	2107357	Nova Olinda do Maranhão	155	71	741	223	8077	7875
2014	MA	2107407	Olho d'Água das Cunhãs	166	62	838	315	9055	9188
2014	MA	2107456	Olinda Nova do Maranhão	152	61	520	215	5688	5609
2014	MA	2107506	Paço do Lumiar	1614	770	1997	1174	42958	43024
2014	MA	2107605	Palmeirândia	238	81	770	286	10083	9618
2014	MA	2107704	Paraibano	203	86	856	361	8616	9066
2014	MA	2107803	Parnarama	372	113	1515	543	15487	15560
2014	MA	2107902	Passagem Franca	241	79	1084	341	7988	8631
2014	MA	2108009	Pastos Bons	200	54	671	262	8381	8618
2014	MA	2108058	Paulino Neves	107	58	513	207	8197	8107
2014	MA	2108108	Paulo Ramos	169	89	891	300	9859	9928
2014	MA	2108207	Pedreiras	518	225	1354	436	19934	20289
2014	MA	2108256	Pedro do Rosário	108	87	856	301	10830	10404
2014	MA	2108306	Penalva	230	107	1233	464	15044	14637
2014	MA	2108405	Peri Mirim	256	51	397	113	7015	6393
2014	MA	2108454	Peritoró	149	94	851	338	10285	10444
2014	MA	2108504	Pindaré-Mirim	319	158	1188	455	15980	16037
2014	MA	2108603	Pinheiro	670	349	2032	861	37670	36236
2014	MA	2108702	Pio XII	204	81	1202	433	12529	12851
2014	MA	2108801	Pirapemas	152	65	703	278	7533	7415
2014	MA	2108900	Poção de Pedras	227	87	698	257	10185	10388
2014	MA	2109007	Porto Franco	138	71	596	198	12104	11815
2014	MA	2109056	Porto Rico do Maranhão	165	43	225	64	3974	3465
2014	MA	2109106	Presidente Dutra	471	205	1087	404	21522	21541
2014	MA	2109205	Presidente Juscelino	60	32	377	121	5860	5547
2014	MA	2109239	Presidente Médici	38	22	262	75	3432	3296
2014	MA	2109270	Presidente Sarney	98	39	613	223	8508	8183
2014	MA	2109304	Presidente Vargas	116	49	533	185	6332	6009
2014	MA	2109403	Primeira Cruz	96	30	453	125	6649	5410
2014	MA	2109452	Raposa	296	161	583	265	12282	12088
2014	MA	2109502	Riachão	135	85	781	319	9376	9712
2014	MA	2109551	Ribamar Fiquene	71	32	252	70	4457	4395
2014	MA	2109601	Rosário	556	248	1137	505	20512	20128
2014	MA	2109700	Sambaíba	32	24	257	77	3734	3257
2014	MA	2109759	Santa Filomena do Maranhão	93	24	291	101	3506	3589
2014	MA	2109809	Santa Helena	281	153	855	302	14316	13830
2014	MA	2109908	Santa Inês	1106	474	2289	928	40051	40190
2014	MA	2110005	Santa Luzia	479	230	1787	822	29942	30092
2014	MA	2110039	Santa Luzia do Paruá	206	134	697	272	11087	11040
2014	MA	2110104	Santa Quitéria do Maranhão	302	71	1137	341	13181	13394
2014	MA	2110203	Santa Rita	535	174	1010	420	15140	15505
2014	MA	2110237	Santana do Maranhão	51	38	400	131	4457	4384
2014	MA	2110278	Santo Amaro do Maranhão	102	37	336	126	6384	5268
2014	MA	2110302	Santo Antônio dos Lopes	197	84	656	217	8257	8342
2014	MA	2110401	São Benedito do Rio Preto	142	59	742	246	9336	9085
2014	MA	2110500	São Bento	468	168	1036	426	16863	15802
2014	MA	2110609	São Bernardo	302	164	1212	495	12938	13104
2014	MA	2110658	São Domingos do Azeitão	52	12	332	103	3723	3670
2014	MA	2110708	São Domingos do Maranhão	358	171	1389	507	17646	17873
2014	MA	2110807	São Félix de Balsas	81	12	263	85	2440	2445
2014	MA	2110856	São Francisco do Brejão	97	47	326	98	4841	4744
2014	MA	2110906	São Francisco do Maranhão	161	59	660	236	5779	6191
2014	MA	2111003	São João Batista	251	75	847	253	12571	11075
2014	MA	2111029	São João do Carú	75	34	628	190	5746	5818
2014	MA	2111052	São João do Paraíso	63	49	353	126	5921	5883
2014	MA	2111078	São João do Soter	81	58	725	298	7436	7683
2014	MA	2111102	São João dos Patos	401	137	831	323	12320	12601
2014	MA	2111201	São José de Ribamar	2693	1100	3566	1617	66866	68247
2014	MA	2111250	São José dos Basílios	59	26	270	98	4468	4469
2014	MA	2111300	São Luís	18973	8867	24753	15741	513912	484550
2014	MA	2111409	São Luís Gonzaga do Maranhão	180	93	1086	389	11352	11707
2014	MA	2111508	São Mateus do Maranhão	377	181	1479	626	17075	17648
2014	MA	2111532	São Pedro da Água Branca	96	30	334	100	5161	5221
2014	MA	2111573	São Pedro dos Crentes	30	32	178	68	2537	2507
2014	MA	2111607	São Raimundo das Mangabeiras	191	91	698	266	9564	9314
2014	MA	2111631	São Raimundo do Doca Bezerra	64	14	277	93	3070	3151
2014	MA	2111672	São Roberto	42	34	258	72	2748	2832
2014	MA	2111706	São Vicente Ferrer	316	96	709	268	9389	9006
2014	MA	2111722	Satubinha	49	27	344	97	3479	3635
2014	MA	2111748	Senador Alexandre Costa	50	30	383	111	4627	4760
2014	MA	2111763	Senador La Rocque	218	96	717	253	8880	9339
2014	MA	2111789	Serrano do Maranhão	119	37	557	191	4924	4815
2014	MA	2111805	Sítio Novo	103	63	602	204	9243	9273
2014	MA	2111904	Sucupira do Norte	130	41	512	194	5477	5658
2014	MA	2111953	Sucupira do Riachão	60	21	296	100	2646	2791
2014	MA	2112001	Tasso Fragoso	55	32	313	112	4377	4266
2014	MA	2112100	Timbiras	165	107	1147	450	10975	11721
2014	MA	2112209	Timon	2000	740	5651	2453	78927	80901
2014	MA	2112233	Trizidela do Vale	236	107	795	232	9996	10315
2014	MA	2112274	Tufilândia	50	41	314	119	4053	3857
2014	MA	2112308	Tuntum	429	210	1522	584	17840	17915
2014	MA	2112407	Turiaçu	299	80	904	355	16336	15623
2014	MA	2112456	Turilândia	118	51	639	217	8323	8038
2014	MA	2112506	Tutóia	930	310	1863	607	22667	23387
2014	MA	2112605	Urbano Santos	256	104	1075	378	13310	13437
2014	MA	2112704	Vargem Grande	363	184	1882	758	18774	19105
2014	MA	2112803	Viana	526	247	1564	563	24210	23352
2014	MA	2112852	Vila Nova dos Martírios	73	48	332	92	4568	4527
2014	MA	2112902	Vitória do Mearim	502	201	1135	504	15469	15243
2014	MA	2113009	Vitorino Freire	331	157	1362	483	15037	15479
2014	MA	2114007	Zé Doca	370	166	1372	471	20584	20816
2014	MG	3100104	Abadia dos Dourados	158	45	236	158	4375	4479
2014	MG	3100203	Abaeté	557	192	442	306	13436	13615
2014	MG	3100302	Abre Campo	238	100	403	213	7954	8191
2014	MG	3100401	Acaiaca	69	23	100	64	2424	2461
2014	MG	3100500	Açucena	273	122	315	223	5140	5363
2014	MG	3100609	Água Boa	130	79	423	307	7054	7169
2014	MG	3100708	Água Comprida	76	28	90	61	1499	1552
2014	MG	3100807	Aguanil	109	50	141	98	2901	2911
2014	MG	3100906	Águas Formosas	172	85	551	375	9260	9668
2014	MG	3101003	Águas Vermelhas	133	60	402	250	6036	6115
2014	MG	3101102	Aimorés	377	194	542	397	13431	13639
2014	MG	3101201	Aiuruoca	122	45	204	157	3532	3678
2014	MG	3101300	Alagoa	49	22	34	33	1838	1828
2014	MG	3101409	Albertina	30	14	53	71	1884	1909
2014	MG	3101508	Além Paraíba	595	265	855	711	20424	20373
2014	MG	3101607	Alfenas	1976	690	1634	1240	41650	43312
2014	MG	3101631	Alfredo Vasconcelos	146	43	256	155	4058	4221
2014	MG	3101706	Almenara	301	190	1075	656	19244	19635
2014	MG	3101805	Alpercata	148	46	213	135	4472	4604
2014	MG	3101904	Alpinópolis	353	142	398	283	11420	11546
2014	MG	3102001	Alterosa	214	84	206	164	9046	9192
2014	MG	3102050	Alto Caparaó	67	43	94	72	3160	3124
2014	MG	3102100	Alto Rio Doce	203	74	401	195	7075	6781
2014	MG	3102209	Alvarenga	51	15	111	56	3231	3248
2014	MG	3102308	Alvinópolis	285	108	686	363	9263	9547
2014	MG	3102407	Alvorada de Minas	81	36	180	98	2387	2426
2014	MG	3102506	Amparo do Serra	152	52	153	110	3301	3268
2014	MG	3102605	Andradas	958	342	1050	858	21550	22241
2014	MG	3102704	Cachoeira de Pajeú	68	44	314	179	4491	4621
2014	MG	3102803	Andrelândia	234	112	359	258	6610	6803
2014	MG	3102852	Angelândia	75	47	223	143	3869	3906
2014	MG	3102902	Antônio Carlos	324	121	414	277	7024	7207
2014	MG	3103009	Antônio Dias	209	108	309	206	6230	6168
2014	MG	3103108	Antônio Prado de Minas	17	17	37	33	1396	1325
2014	MG	3103207	Araçaí	52	21	99	71	1827	1791
2014	MG	3103306	Aracitaba	69	46	98	63	1588	1521
2014	MG	3103405	Araçuaí	366	132	772	480	16959	17580
2014	MG	3103504	Araguari	2733	931	3360	2617	63389	65104
2014	MG	3103603	Arantina	74	31	110	63	1960	2027
2014	MG	3103702	Araponga	109	53	274	143	4627	4491
2014	MG	3103751	Araporã	111	45	179	129	4098	4173
2014	MG	3103801	Arapuá	115	41	163	87	2114	2240
2014	MG	3103900	Araújos	222	74	155	104	4709	4871
2014	MG	3104007	Araxá	2345	817	2722	2019	54885	56042
2014	MG	3104106	Arceburgo	246	84	341	232	5218	5461
2014	MG	3104205	Arcos	1528	555	1420	1030	22313	23326
2014	MG	3104304	Areado	317	121	313	238	8653	8845
2014	MG	3104403	Argirita	58	22	94	60	2081	2043
2014	MG	3104452	Aricanduva	84	21	141	115	2747	2813
2014	MG	3104502	Arinos	133	72	394	249	9022	8996
2014	MG	3104601	Astolfo Dutra	244	113	268	208	8298	8431
2014	MG	3104700	Ataléia	107	72	443	230	7258	7401
2014	MG	3104809	Augusto de Lima	91	42	100	83	2819	2764
2014	MG	3104908	Baependi	414	201	560	416	11539	11799
2014	MG	3105004	Baldim	185	86	142	114	5137	5093
2014	MG	3105103	Bambuí	533	161	588	388	13554	13431
2014	MG	3105202	Bandeira	46	28	190	133	2804	2870
2014	MG	3105301	Bandeira do Sul	159	61	153	96	3862	4017
2014	MG	3105400	Barão de Cocais	929	366	923	675	16829	17396
2014	MG	3105509	Barão de Monte Alto	103	32	126	114	3974	3935
2014	MG	3105608	Barbacena	3636	1109	6673	4062	69358	73971
2014	MG	3105707	Barra Longa	133	39	211	98	3904	3816
2014	MG	3105905	Barroso	842	325	873	639	12038	12604
2014	MG	3106002	Bela Vista de Minas	213	79	273	196	5666	5812
2014	MG	3106101	Belmiro Braga	55	14	93	64	2313	2348
2014	MG	3106200	Belo Horizonte	55644	21824	75828	57552	1432606	1458470
2014	MG	3106309	Belo Oriente	568	308	658	497	13066	13221
2014	MG	3106408	Belo Vale	263	97	256	153	5716	5794
2014	MG	3106507	Berilo	134	60	322	192	5327	5588
2014	MG	3106606	Bertópolis	36	23	160	108	2345	2400
2014	MG	3106655	Berizal	39	17	150	88	2616	2689
2014	MG	3106705	Betim	10734	2997	12647	6566	203897	147804
2014	MG	3106804	Bias Fortes	73	20	157	101	2600	2488
2014	MG	3106903	Bicas	269	109	639	427	8011	8110
2014	MG	3107000	Biquinhas	59	15	73	42	2051	1995
2014	MG	3107109	Boa Esperança	836	329	702	507	22707	23057
2014	MG	3107208	Bocaina de Minas	108	49	179	137	3264	3272
2014	MG	3107307	Bocaiúva	665	300	1101	682	24538	25209
2014	MG	3107406	Bom Despacho	1495	508	1153	897	27064	27890
2014	MG	3107505	Bom Jardim de Minas	162	57	248	153	3949	4117
2014	MG	3107604	Bom Jesus da Penha	80	34	116	61	2564	2603
2014	MG	3107703	Bom Jesus do Amparo	145	58	204	144	3429	3572
2014	MG	3107802	Bom Jesus do Galho	252	131	495	289	8555	8743
2014	MG	3107901	Bom Repouso	187	89	229	165	6796	7015
2014	MG	3108008	Bom Sucesso	593	166	504	387	10673	11041
2014	MG	3108107	Bonfim	350	119	343	239	4531	4732
2014	MG	3108206	Bonfinópolis de Minas	63	38	103	68	3391	3353
2014	MG	3108255	Bonito de Minas	32	35	249	167	4541	4514
2014	MG	3108305	Borda da Mata	334	128	444	339	9765	10190
2014	MG	3108404	Botelhos	332	135	318	237	9264	9564
2014	MG	3108503	Botumirim	47	29	197	131	3329	3287
2014	MG	3108552	Brasilândia de Minas	147	75	174	145	7757	7784
2014	MG	3108602	Brasília de Minas	418	209	795	555	17235	17598
2014	MG	3108701	Brás Pires	64	37	145	76	2881	2904
2014	MG	3108800	Braúnas	107	56	183	109	2660	2733
2014	MG	3108909	Brasópolis	355	101	392	250	9332	9729
2014	MG	3109006	Brumadinho	987	330	1302	900	19344	19970
2014	MG	3109105	Bueno Brandão	312	111	278	189	6406	6728
2014	MG	3109204	Buenópolis	204	71	303	183	4757	4826
2014	MG	3109253	Bugre	78	33	137	81	3212	3167
2014	MG	3109303	Buritis	219	124	405	283	12439	12464
2014	MG	3109402	Buritizeiro	458	199	660	484	12998	12947
2014	MG	3109451	Cabeceira Grande	95	61	109	73	3695	3641
2014	MG	3109501	Cabo Verde	225	70	217	145	7412	7374
2014	MG	3109600	Cachoeira da Prata	101	30	114	91	2614	2692
2014	MG	3109709	Cachoeira de Minas	276	89	272	219	6978	7192
2014	MG	3109808	Cachoeira Dourada	35	11	36	30	1540	1509
2014	MG	3109907	Caetanópolis	282	98	364	284	5870	6023
2014	MG	3110004	Caeté	1099	380	1280	935	24659	24979
2014	MG	3110103	Caiana	81	55	154	92	2868	2877
2014	MG	3110202	Cajuri	176	45	183	114	2829	2961
2014	MG	3110301	Caldas	229	93	375	252	8155	8385
2014	MG	3110400	Camacho	107	31	80	56	2446	2370
2014	MG	3110509	Camanducaia	682	230	575	393	11908	12534
2014	MG	3110608	Cambuí	567	251	857	684	15155	15752
2014	MG	3110707	Cambuquira	239	85	335	260	7436	7614
2014	MG	3110806	Campanário	47	32	129	58	2200	2184
2014	MG	3110905	Campanha	268	109	375	249	8768	9089
2014	MG	3111002	Campestre	644	238	420	358	12216	12670
2014	MG	3111101	Campina Verde	298	115	444	287	11082	11361
2014	MG	3111150	Campo Azul	33	19	92	64	2456	2414
2014	MG	3111200	Campo Belo	1634	542	1556	1054	28323	29667
2014	MG	3111309	Campo do Meio	292	122	294	177	6963	7132
2014	MG	3111408	Campo Florido	107	38	143	89	4138	4191
2014	MG	3111507	Campos Altos	321	108	270	149	7076	7154
2014	MG	3111606	Campos Gerais	611	216	653	405	14617	15130
2014	MG	3111705	Canaã	79	44	142	98	3127	3148
2014	MG	3111804	Canápolis	154	42	253	182	6690	6843
2014	MG	3111903	Cana Verde	118	54	179	101	3636	3694
2014	MG	3112000	Candeias	665	202	540	356	8335	8724
2014	MG	3112059	Cantagalo	83	41	167	88	2495	2539
2014	MG	3112109	Caparaó	88	51	120	110	3193	3072
2014	MG	3112208	Capela Nova	229	102	197	127	3001	3113
2014	MG	3112307	Capelinha	585	249	929	623	17076	17784
2014	MG	3112406	Capetinga	148	51	157	109	4132	4234
2014	MG	3112505	Capim Branco	307	97	260	191	5609	5752
2014	MG	3112604	Capinópolis	219	80	229	168	8702	8763
2014	MG	3112653	Capitão Andrade	72	35	135	76	2806	2860
2014	MG	3112703	Capitão Enéas	167	73	417	268	8198	8337
2014	MG	3112802	Capitólio	154	80	228	136	5332	5416
2014	MG	3112901	Caputira	261	116	287	186	5429	5581
2014	MG	3113008	Caraí	149	76	717	439	8681	8905
2014	MG	3113107	Caranaíba	137	65	138	78	2282	2344
2014	MG	3113206	Carandaí	1069	422	839	648	14568	15199
2014	MG	3113305	Carangola	561	227	1108	693	17229	17645
2014	MG	3113404	Caratinga	1791	627	2819	1678	41628	43031
2014	MG	3113503	Carbonita	103	64	171	106	5169	5234
2014	MG	3113602	Careaçu	68	30	107	74	3798	3888
2014	MG	3113701	Carlos Chagas	314	130	574	330	10260	10601
2014	MG	3113800	Carmésia	33	15	82	44	1453	1474
2014	MG	3113909	Carmo da Cachoeira	263	115	312	242	7083	7152
2014	MG	3114006	Carmo da Mata	320	115	375	235	7125	7287
2014	MG	3114105	Carmo de Minas	238	111	301	192	7378	7550
2014	MG	3114204	Carmo do Cajuru	850	263	754	480	12660	13249
2014	MG	3114303	Carmo do Paranaíba	1039	326	822	561	14819	15611
2014	MG	3114402	Carmo do Rio Claro	342	129	391	288	11622	11730
2014	MG	3114501	Carmópolis de Minas	460	151	535	347	9592	10004
2014	MG	3114550	Carneirinho	108	41	129	101	6140	6151
2014	MG	3114600	Carrancas	50	34	117	68	2450	2505
2014	MG	3114709	Carvalhópolis	52	17	74	48	2442	2501
2014	MG	3114808	Carvalhos	129	49	219	140	2751	2821
2014	MG	3114907	Casa Grande	84	48	88	72	1742	1762
2014	MG	3115003	Cascalho Rico	55	23	85	52	2124	2098
2014	MG	3115102	Cássia	315	106	449	360	10325	10496
2014	MG	3115201	Conceição da Barra de Minas	74	38	107	75	2796	2826
2014	MG	3115300	Cataguases	1501	501	2211	1482	39120	40349
2014	MG	3115359	Catas Altas	151	48	195	103	3353	3481
2014	MG	3115409	Catas Altas da Noruega	89	33	130	71	2653	2417
2014	MG	3115458	Catuji	89	57	308	141	4953	4906
2014	MG	3115474	Catuti	42	26	173	113	2717	2802
2014	MG	3115508	Caxambu	434	166	609	431	12419	12727
2014	MG	3115607	Cedro do Abaeté	42	12	34	14	929	919
2014	MG	3115706	Central de Minas	141	40	207	121	4210	4331
2014	MG	3115805	Centralina	177	57	204	130	5204	5309
2014	MG	3115904	Chácara	64	28	114	66	2106	2110
2014	MG	3116001	Chalé	139	60	119	93	3458	3564
2014	MG	3116100	Chapada do Norte	123	63	338	252	5399	5509
2014	MG	3116159	Chapada Gaúcha	74	40	199	156	5410	5372
2014	MG	3116209	Chiador	53	27	103	84	2298	2239
2014	MG	3116308	Cipotânea	240	80	180	91	3275	3287
2014	MG	3116407	Claraval	57	23	77	63	3647	3661
2014	MG	3116506	Claro dos Poções	143	63	234	146	5356	5421
2014	MG	3116605	Cláudio	551	222	527	444	15727	16006
2014	MG	3116704	Coimbra	306	118	366	249	4385	4658
2014	MG	3116803	Coluna	124	69	295	162	4208	4383
2014	MG	3116902	Comendador Gomes	46	15	41	40	1904	1907
2014	MG	3117009	Comercinho	61	46	210	156	4326	4355
2014	MG	3117108	Conceição da Aparecida	148	66	131	106	6021	5954
2014	MG	3117207	Conceição das Pedras	92	37	70	61	1975	2024
2014	MG	3117306	Conceição das Alagoas	439	147	490	281	13310	13882
2014	MG	3117405	Conceição de Ipanema	62	32	122	73	2849	2912
2014	MG	3117504	Conceição do Mato Dentro	493	182	703	434	9201	9665
2014	MG	3117603	Conceição do Pará	188	71	187	137	3505	3598
2014	MG	3117702	Conceição do Rio Verde	309	134	262	171	7187	7381
2014	MG	3117801	Conceição dos Ouros	207	74	235	176	6609	6814
2014	MG	3117836	Cônego Marinho	44	40	196	113	3862	3998
2014	MG	3117876	Confins	165	66	180	116	4392	4511
2014	MG	3117900	Congonhal	207	69	197	151	6185	6455
2014	MG	3118007	Congonhas	2018	656	2270	1555	29242	30911
2014	MG	3118106	Congonhas do Norte	62	39	233	147	2494	2564
2014	MG	3118205	Conquista	147	43	209	165	3966	4046
2014	MG	3118304	Conselheiro Lafaiete	3829	1324	5219	3577	68472	71728
2014	MG	3118403	Conselheiro Pena	385	169	538	354	11335	11446
2014	MG	3118502	Consolação	42	14	35	36	1288	1302
2014	MG	3118601	Contagem	11526	6132	16209	16133	244109	339845
2014	MG	3118700	Coqueiral	200	97	174	155	5659	5674
2014	MG	3118809	Coração de Jesus	233	141	630	364	14630	14518
2014	MG	3118908	Cordisburgo	210	72	219	140	4943	5004
2014	MG	3119005	Cordislândia	35	17	56	47	2297	2276
2014	MG	3119104	Corinto	435	194	486	347	13383	13477
2014	MG	3119203	Coroaci	223	76	402	212	6039	6126
2014	MG	3119302	Coromandel	681	269	779	527	16502	16864
2014	MG	3119401	Coronel Fabriciano	2454	927	2950	2121	57665	58715
2014	MG	3119500	Coronel Murta	88	54	214	124	4820	4865
2014	MG	3119609	Coronel Pacheco	75	31	123	75	2041	2096
2014	MG	3119708	Coronel Xavier Chaves	68	26	85	71	2139	2181
2014	MG	3119807	Córrego Danta	49	20	87	41	2197	2136
2014	MG	3119906	Córrego do Bom Jesus	84	36	125	79	2757	2852
2014	MG	3119955	Córrego Fundo	219	94	228	176	3803	3931
2014	MG	3120003	Córrego Novo	69	21	131	72	2447	2323
2014	MG	3120102	Couto de Magalhães de Minas	91	38	151	104	2352	2426
2014	MG	3120151	Crisólita	34	13	216	127	2948	3031
2014	MG	3120201	Cristais	343	136	363	254	5905	6098
2014	MG	3120300	Cristália	49	31	147	58	3400	3327
2014	MG	3120409	Cristiano Otoni	233	82	227	150	3178	3384
2014	MG	3120508	Cristina	168	78	288	214	5915	6060
2014	MG	3120607	Crucilândia	202	73	156	114	3458	3500
2014	MG	3120706	Cruzeiro da Fortaleza	90	35	87	62	2749	2743
2014	MG	3120805	Cruzília	319	122	340	247	8959	9175
2014	MG	3120839	Cuparaque	48	16	118	48	2968	2882
2014	MG	3120870	Curral de Dentro	70	33	235	152	3885	3974
2014	MG	3120904	Curvelo	1693	629	1471	1108	41148	42100
2014	MG	3121001	Datas	113	51	223	134	3037	3083
2014	MG	3121100	Delfim Moreira	174	54	168	136	5073	5133
2014	MG	3121209	Delfinópolis	137	60	149	114	4295	4300
2014	MG	3121258	Delta	148	62	162	100	3916	4043
2014	MG	3121308	Descoberto	129	45	189	133	3369	3416
2014	MG	3121407	Desterro de Entre Rios	343	120	180	142	4272	4439
2014	MG	3121506	Desterro do Melo	74	38	119	77	2439	2373
2014	MG	3121605	Diamantina	833	333	1388	880	24090	24910
2014	MG	3121704	Diogo de Vasconcelos	57	24	211	99	2817	2725
2014	MG	3121803	Dionísio	238	100	284	152	4488	4506
2014	MG	3121902	Divinésia	56	35	107	70	2825	2818
2014	MG	3122009	Divino	264	124	448	289	10572	10686
2014	MG	3122108	Divino das Laranjeiras	96	40	217	98	2943	2957
2014	MG	3122207	Divinolândia de Minas	121	46	276	173	3946	3920
2014	MG	3122306	Divinópolis	7767	2365	10229	6550	118566	126734
2014	MG	3122355	Divisa Alegre	64	43	217	127	3135	3236
2014	MG	3122405	Divisa Nova	80	40	111	82	3631	3659
2014	MG	3122454	Divisópolis	79	39	254	145	4241	4353
2014	MG	3122470	Dom Bosco	27	8	83	45	2351	2343
2014	MG	3122504	Dom Cavati	87	38	142	89	3556	3707
2014	MG	3122603	Dom Joaquim	102	42	193	102	2521	2639
2014	MG	3122702	Dom Silvério	132	46	278	147	3259	3362
2014	MG	3122801	Dom Viçoso	41	21	46	38	2219	2222
